ab,year,questionType,title,word,words,count,level,pos,fromChoices
A,100,R,A-100-R-Q41to44,few,few,2,1,adj./pron.,0
A,100,R,A-100-R-Q41to44,but,But,1,1,conj./prep./adv.,0
A,100,R,A-100-R-Q41to44,which,which,1,1,pron./adj.,0
A,100,R,A-100-R-Q41to44,persist,persists,1,5,v.,0
A,100,R,A-100-R-Q41to44,long,longer;long,2,1,adj./adv.,0
A,100,R,A-100-R-Q41to44,than,than,5,1,prep./conj.,0
A,100,R,A-100-R-Q41to44,can,can,1,1,v.(aux.),0
A,100,R,A-100-R-Q41to44,widely,widely,1,9,,0
A,100,R,A-100-R-Q41to44,accept,accepted,1,2,v.,0
A,100,R,A-100-R-Q41to44,powerful,powerful,1,2,adj.,0
A,100,R,A-100-R-Q41to44,in,in;In,6,1,prep./adv./adj.,0
A,100,R,A-100-R-Q41to44,their,their,1,1,pron.,0
A,100,R,A-100-R-Q41to44,dominance,dominance,1,9,,0
A,100,R,A-100-R-Q41to44,over,over,2,1,prep./adv.,0
A,100,R,A-100-R-Q41to44,others,others,1,9,,0
A,100,R,A-100-R-Q41to44,by,by,3,1,prep./adv.,0
A,100,R,A-100-R-Q41to44,touch,touching;touch;Touching,3,1,v./n.,0
A,100,R,A-100-R-Q41to44,them,them,1,1,pron.,0
A,100,R,A-100-R-Q41to44,variety,variety,1,3,n.,0
A,100,R,A-100-R-Q41to44,research,research,1,4,n./v.,0
A,100,R,A-100-R-Q41to44,show,shows,1,1,v./n.,0
A,100,R,A-100-R-Q41to44,almost,almost,1,1,adv.,0
A,100,R,A-100-R-Q41to44,all,all,1,1,adj./adv./pron./n.,0
A,100,R,A-100-R-Q41to44,lower-status,lower-status,1,9,,0
A,100,R,A-100-R-Q41to44,initiate,initiate;initiated,3,5,v./n./adj.,0
A,100,R,A-100-R-Q41to44,woman,Women,2,1,n.,0
A,100,R,A-100-R-Q41to44,also,also,2,1,adv.,0
A,100,R,A-100-R-Q41to44,often,often,3,1,"adv. ",0
A,100,R,A-100-R-Q41to44,men,men,2,9,,0
A,100,R,A-100-R-Q41to44,rapid,rapid;Rapid,2,2,adj.,0
A,100,R,A-100-R-Q41to44,speech,speech;Speech,3,1,n.,0
A,100,R,A-100-R-Q41to44,and,and,3,1,conj.,0
A,100,R,A-100-R-Q41to44,lie,lying,3,1,n./v.,0
A,100,R,A-100-R-Q41to44,go,go,1,1,v./n.,0
A,100,R,A-100-R-Q41to44,together,together,1,1,adv.,0
A,100,R,A-100-R-Q41to44,widespread,widespread,1,5,adj.,0
A,100,R,A-100-R-Q41to44,react,react,1,3,v.,0
A,100,R,A-100-R-Q41to44,fast,fast,1,1,adj./adv.,0
A,100,R,A-100-R-Q41to44,opposite,opposite,1,3,adj./n./adv./prep.,0
A,100,R,A-100-R-Q41to44,great,greater,1,1,adj./n.,0
A,100,R,A-100-R-Q41to44,cause,cause,1,1,n./v.,0
A,100,R,A-100-R-Q41to44,because,because,1,1,conj.,0
A,100,R,A-100-R-Q41to44,it,it;It,3,1,pron.,0
A,100,R,A-100-R-Q41to44,lace,laced,1,3,n./v.,0
A,100,R,A-100-R-Q41to44,pause,pauses,1,3,v./n.,0
A,100,R,A-100-R-Q41to44,or,or,2,1,conj.,0
A,100,R,A-100-R-Q41to44,reliable,reliable,2,3,adj.,0
A,100,R,A-100-R-Q41to44,indicator,indicator,1,9,,0
A,100,R,A-100-R-Q41to44,following,following,2,2,prep./n./adj.,0
A,100,R,A-100-R-Q41to44,statement,statements,1,1,v./(n.),0
A,100,R,A-100-R-Q41to44,true,true,2,1,adj./adv./v.,0
A,100,R,A-100-R-Q41to44,accord,according,1,6,v./n.,0
A,100,R,A-100-R-Q41to44,without,without,1,2,prep./adv.,0
A,100,R,A-100-R-Q41to44,mistake,mistakes,1,1,n./v.,0
A,100,R,A-100-R-Q41to44,sign,sign,2,2,n./v.,0
A,100,R,A-100-R-Q41to44,play,play,1,1,v./n.,0
A,100,R,A-100-R-Q41to44,dominant,dominant,1,4,adj.,0
A,100,R,A-100-R-Q41to44,role,role,1,2,n.,0
A,100,R,A-100-R-Q41to44,speak,Speaking;speaking,2,1,v.,0
A,100,R,A-100-R-Q41to44,slowly,slowly,1,9,,0
A,100,R,A-100-R-Q41to44,tend,tends,1,3,v.,0
A,100,R,A-100-R-Q41to44,be,be,1,1,v.,0
A,100,R,A-100-R-Q41to44,first,first,2,1,adj./n./adv.,0
A,100,R,A-100-R-Q41to44,high,higher,1,1,adj./n./adv.,0
A,100,R,A-100-R-Q41to44,social,social,1,2,adj.,0
A,100,R,A-100-R-Q41to44,about,about,2,1,prep./adv.,0
A,100,R,A-100-R-Q41to44,fix,fixing;Fixing;fix,4,2,v./n.,0
A,100,R,A-100-R-Q41to44,your,your,4,1,pron.,0
A,100,R,A-100-R-Q41to44,on,on,4,9,,0
A,100,R,A-100-R-Q41to44,person,person,3,1,n.,0
A,100,R,A-100-R-Q41to44,you,you,3,1,pron.,0
A,100,R,A-100-R-Q41to44,meet,meet,1,1,v./n.,0
A,100,R,A-100-R-Q41to44,will,will,1,1,n.,0
A,100,R,A-100-R-Q41to44,polite,polite,1,2,adj.,0
A,100,R,A-100-R-Q41to44,as,as,2,1,adv./conj./prep./pron.,0
A,100,R,A-100-R-Q41to44,uneasy,uneasy,1,9,,0
A,100,R,A-100-R-Q41to44,doesn't,doesn't,1,9,,0
A,100,R,A-100-R-Q41to44,difference,difference,1,2,n.,0
A,100,R,A-100-R-Q41to44,whether,whether,1,1,conj.,0
A,100,R,A-100-R-Q41to44,not,NOT;not,3,1,adv.,0
A,100,R,A-100-R-Q41to44,discuss,discussed,1,2,v.,0
A,100,R,A-100-R-Q41to44,facial,Facial,1,4,adj.,0
A,100,R,A-100-R-Q41to44,physical,Physical,1,4,adj.,0
A,100,R,A-100-R-Q41to44,rate,Rate,1,3,n./v.,0
A,100,R,A-100-R-Q41to44,main,main,1,2,adj./n.,0
A,100,R,A-100-R-Q41to44,idea,idea,1,1,n.,0
A,100,R,A-100-R-Q41to44,instinct,instinct,1,4,n.,0
A,100,R,A-100-R-Q41to44,interpret,interpreting,1,4,v.,0
A,100,R,A-100-R-Q41to44,non-verbal,non-verbal,2,9,,0
A,100,R,A-100-R-Q41to44,should,should,1,9,,0
A,100,R,A-100-R-Q41to44,judge,judge,1,2,n.,0
A,100,R,A-100-R-Q41to44,intention,intention,1,4,n.,0
A,100,R,A-100-R-Q41to44,his,his,1,1,pron.,0
A,100,R,A-100-R-Q41to44,body,body,2,1,n.,0
A,100,R,A-100-R-Q41to44,good,good,1,1,adj./n./adv.,0
A,100,R,A-100-R-Q41to44,knowledge,knowledge,1,2,n.,0
A,100,R,A-100-R-Q41to44,language,language,1,2,n.,0
A,100,R,A-100-R-Q41to44,essential,essential,1,4,adj./n.,0
A,100,R,A-100-R-Q41to44,successful,successful,1,2,adj.,0
A,100,R,A-100-R-Q41to44,common,Common,1,1,adj./n.,0
A,100,R,A-100-R-Q41to44,verbal,verbal,1,5,adj./n.,0
A,100,R,A-100-R-Q41to44,communication,communication,1,4,n.,0
A,100,R,A-100-R-Q41to44,always,always,1,1,adv.,0
A,100,R,A-100-R-Q45to48,escape,escape,1,3,v./n.,1
A,100,R,A-100-R-Q45to48,it,It,1,1,pron.,0
A,100,R,A-100-R-Q45to48,is,is,7,1,v.,0
A,100,R,A-100-R-Q45to48,easy,easy,1,1,adj.,0
A,100,R,A-100-R-Q45to48,for,for,3,1,prep./conj.,0
A,100,R,A-100-R-Q45to48,us,us,1,1,pron.,0
A,100,R,A-100-R-Q45to48,to,to,15,1,prep.,0
A,100,R,A-100-R-Q45to48,tell,tell,2,1,v.,0
A,100,R,A-100-R-Q45to48,our,our,2,1,pron.,0
A,100,R,A-100-R-Q45to48,friend,friends,1,1,n.,0
A,100,R,A-100-R-Q45to48,from,from,4,1,prep.,0
A,100,R,A-100-R-Q45to48,but,But,1,1,conj./prep./adv.,0
A,100,R,A-100-R-Q45to48,can,can,3,1,v.(aux.),0
A,100,R,A-100-R-Q45to48,other,other,2,1,adj./pron.,0
A,100,R,A-100-R-Q45to48,animal,animals;animal,3,1,n.,0
A,100,R,A-100-R-Q45to48,do,do;did,5,1,v./aux.,0
A,100,R,A-100-R-Q45to48,the,the,24,1,art.,0
A,100,R,A-100-R-Q45to48,elephant,Elephants;elephants;elephant,16,1,n.,0
A,100,R,A-100-R-Q45to48,they,They;they,11,1,pron.,0
A,100,R,A-100-R-Q45to48,use,use,2,1,v./n.,0
A,100,R,A-100-R-Q45to48,their,their,5,1,pron.,0
A,100,R,A-100-R-Q45to48,sense,sense,2,1,n./v.,0
A,100,R,A-100-R-Q45to48,of,of,10,9,,0
A,100,R,A-100-R-Q45to48,vision,vision,1,3,n.,0
A,100,R,A-100-R-Q45to48,and,and,16,1,conj.,0
A,100,R,A-100-R-Q45to48,smell,smell;smells;Smelling;smelling;smelled,14,1,n./v.,0
A,100,R,A-100-R-Q45to48,difference,difference,1,2,n.,0
A,100,R,A-100-R-Q45to48,between,between,1,1,prep./adv.,0
A,100,R,A-100-R-Q45to48,people,people,6,1,n./v.,0
A,100,R,A-100-R-Q45to48,who,who,3,1,pron.,0
A,100,R,A-100-R-Q45to48,pose,pose,2,2,v./n.,0
A,100,R,A-100-R-Q45to48,a,a,13,1,art.,0
A,100,R,A-100-R-Q45to48,threat,threat,5,3,n.,0
A,100,R,A-100-R-Q45to48,those,those,1,1,pron./adj.,0
A,100,R,A-100-R-Q45to48,researcher,researchers,2,4,n.,0
A,100,R,A-100-R-Q45to48,found,found,1,3,v.,0
A,100,R,A-100-R-Q45to48,that,that,6,1,pron./adj./adv./conj.,0
A,100,R,A-100-R-Q45to48,react,react;reacted,3,3,v.,0
A,100,R,A-100-R-Q45to48,differently,differently,1,9,,0
A,100,R,A-100-R-Q45to48,clothing,clothing,7,2,n.,0
A,100,R,A-100-R-Q45to48,wear,worn;wear,9,1,v./n.,0
A,100,R,A-100-R-Q45to48,by,by,6,1,prep./adv.,0
A,100,R,A-100-R-Q45to48,men,men,4,9,,0
A,100,R,A-100-R-Q45to48,maasai,Maasai,9,9,,0
A,100,R,A-100-R-Q45to48,kamba,Kamba,8,9,,0
A,100,R,A-100-R-Q45to48,ethnic,ethnic,1,6,adj./n.,0
A,100,R,A-100-R-Q45to48,young,Young,1,1,adj./n.,0
A,100,R,A-100-R-Q45to48,spear,spear,1,4,n./v.,0
A,100,R,A-100-R-Q45to48,thus,thus,1,1,adv.,0
A,100,R,A-100-R-Q45to48,are,are,7,1,v.,0
A,100,R,A-100-R-Q45to48,mainly,mainly,1,9,,0
A,100,R,A-100-R-Q45to48,farmer,farmers,1,1,n.,0
A,100,R,A-100-R-Q45to48,not,not,3,1,adv.,0
A,100,R,A-100-R-Q45to48,danger,danger,2,1,n.,0
A,100,R,A-100-R-Q45to48,an,an,1,1,art.,0
A,100,R,A-100-R-Q45to48,experiment,experiment,1,3,n./v.,0
A,100,R,A-100-R-Q45to48,conduct,conducted,1,5,n./v.,0
A,100,R,A-100-R-Q45to48,be,were;been;be,5,1,v.,0
A,100,R,A-100-R-Q45to48,first,first,1,1,adj./n./adv.,0
A,100,R,A-100-R-Q45to48,present,presented,1,2,adj./n.,0
A,100,R,A-100-R-Q45to48,with,with,3,1,prep.,0
A,100,R,A-100-R-Q45to48,clean,clean,1,1,adj./v./adv./n.,0
A,100,R,A-100-R-Q45to48,or,or,3,1,conj.,0
A,100,R,A-100-R-Q45to48,have,had;have,3,1,v./aux.,0
A,100,R,A-100-R-Q45to48,five,five,1,1,n./adj.,0
A,100,R,A-100-R-Q45to48,day,days,1,1,n.,0
A,100,R,A-100-R-Q45to48,either,either,2,1,adj./pron./conj.,0
A,100,R,A-100-R-Q45to48,when,When;when,7,1,adv./pron./conj.,0
A,100,R,A-100-R-Q45to48,detect,detected;detect,3,2,v.,0
A,100,R,A-100-R-Q45to48,move,moved,1,1,v./(n.),0
A,100,R,A-100-R-Q45to48,away,away,4,1,adv.,0
A,100,R,A-100-R-Q45to48,fast,faster,1,1,adj./adv.,0
A,100,R,A-100-R-Q45to48,take,took,1,1,v.,0
A,100,R,A-100-R-Q45to48,long,longer,1,1,adj./adv.,0
A,100,R,A-100-R-Q45to48,relax,relax,2,3,v.,0
A,100,R,A-100-R-Q45to48,than,than,5,1,prep./conj.,0
A,100,R,A-100-R-Q45to48,at,at,1,1,prep.,0
A,100,R,A-100-R-Q45to48,color,color,1,1,n./v.,0
A,100,R,A-100-R-Q45to48,also,also,1,1,adv.,0
A,100,R,A-100-R-Q45to48,play,plays,1,1,v./n.,0
A,100,R,A-100-R-Q45to48,though,though,1,1,conj./adv.,0
A,100,R,A-100-R-Q45to48,in,in;In,4,1,prep./adv./adj.,0
A,100,R,A-100-R-Q45to48,different,different,2,1,adj.,0
A,100,R,A-100-R-Q45to48,same,same,1,1,adj./pron./adv.,0
A,100,R,A-100-R-Q45to48,saw,saw,1,1,n./v.,0
A,100,R,A-100-R-Q45to48,red,red,5,1,adj./n.,0
A,100,R,A-100-R-Q45to48,as,as,2,1,adv./conj./prep./pron.,0
A,100,R,A-100-R-Q45to48,typically,typically,1,9,,0
A,100,R,A-100-R-Q45to48,rather,Rather;rather,2,2,adv.,0
A,100,R,A-100-R-Q45to48,run,running;run;ran,4,1,v.,0
A,100,R,A-100-R-Q45to48,act,acted,1,1,n./v.,0
A,100,R,A-100-R-Q45to48,aggressively,aggressively,1,9,,0
A,100,R,A-100-R-Q45to48,toward,toward,1,1,prep.,0
A,100,R,A-100-R-Q45to48,believe,believe,1,1,v.,0
A,100,R,A-100-R-Q45to48,elephants',elephants',3,9,,0
A,100,R,A-100-R-Q45to48,emotional,emotional,1,4,adj.,0
A,100,R,A-100-R-Q45to48,reaction,reactions,1,3,n.,0
A,100,R,A-100-R-Q45to48,due,due,1,3,adj./n./adv.,0
A,100,R,A-100-R-Q45to48,interpretation,interpretations,1,5,n.,0
A,100,R,A-100-R-Q45to48,potential,potential,2,5,adj./n.,0
A,100,R,A-100-R-Q45to48,means,means,2,2,n.,0
A,100,R,A-100-R-Q45to48,nearby,nearby,1,2,adj./adv.,0
A,100,R,A-100-R-Q45to48,best,best,1,1,adj./adv./n./v.,0
A,100,R,A-100-R-Q45to48,thing,thing,1,1,n.,0
A,100,R,A-100-R-Q45to48,see,Seeing,1,1,v.,0
A,100,R,A-100-R-Q45to48,without,without,1,2,prep./adv.,0
A,100,R,A-100-R-Q45to48,its,its,1,1,pron.,0
A,100,R,A-100-R-Q45to48,risk,risk,1,3,n./v.,0
A,100,R,A-100-R-Q45to48,instead,instead,1,3,adv.,0
A,100,R,A-100-R-Q45to48,show,showing,1,1,v./n.,0
A,100,R,A-100-R-Q45to48,fear,fear,1,1,n./v.,0
A,100,R,A-100-R-Q45to48,express,express,1,2,v.,0
A,100,R,A-100-R-Q45to48,anger,anger,1,1,n.,0
A,100,R,A-100-R-Q45to48,become,become;became,2,1,v.,0
A,100,R,A-100-R-Q45to48,which,which,1,1,pron./adj.,0
A,100,R,A-100-R-Q45to48,following,following,1,2,prep./n./adj.,0
A,100,R,A-100-R-Q45to48,statement,statements,1,1,v./(n.),0
A,100,R,A-100-R-Q45to48,true,true,1,1,adj./adv./v.,0
A,100,R,A-100-R-Q45to48,about,about,2,1,prep./adv.,0
A,100,R,A-100-R-Q45to48,raise,raise,1,1,v./n.,0
A,100,R,A-100-R-Q45to48,both,Both,2,1,adj./pron./adv.,0
A,100,R,A-100-R-Q45to48,traditionally,traditionally,1,9,,0
A,100,R,A-100-R-Q45to48,attack,attacked;attack,3,2,v./n.,0
A,100,R,A-100-R-Q45to48,man,man,1,1,n./v.,0
A,100,R,A-100-R-Q45to48,new,new,1,1,adj.,0
A,100,R,A-100-R-Q45to48,need,needed,1,1,v./aux./n.,0
A,100,R,A-100-R-Q45to48,time,time,1,1,n./v.,0
A,100,R,A-100-R-Q45to48,something,something,1,1,n./pron.,0
A,100,R,A-100-R-Q45to48,anxious,anxious,1,4,adj.,0
A,100,R,A-100-R-Q45to48,kamba-scented,Kamba-scented,1,9,,0
A,100,R,A-100-R-Q45to48,frighten,frightened,1,2,v.,0
A,100,R,A-100-R-Q45to48,main,main,1,2,adj./n.,0
A,100,R,A-100-R-Q45to48,idea,idea,1,1,n.,0
A,100,R,A-100-R-Q45to48,this,this,2,1,pron./adj./adv.,0
A,100,R,A-100-R-Q45to48,sight,sight,1,1,n./v.,0
A,100,R,A-100-R-Q45to48,scientist,Scientists,1,2,n.,0
A,100,R,A-100-R-Q45to48,now,now,1,1,adv./n.,0
A,100,R,A-100-R-Q45to48,able,able,1,1,adj.,0
A,100,R,A-100-R-Q45to48,control,control,1,2,n./v.,0
A,100,R,A-100-R-Q45to48,some,Some,1,1,adj./pron.,0
A,100,R,A-100-R-Q45to48,kenyan,Kenyan,1,9,,0
A,100,R,A-100-R-Q45to48,tribe,tribes,1,3,n.,0
A,100,R,A-100-R-Q45to48,understand,understand,1,1,v.,0
A,100,R,A-100-R-Q45to48,emotion,emotions,1,2,n.,0
A,100,R,A-100-R-Q45to48,very,very,1,1,adv.,0
A,100,R,A-100-R-Q45to48,infer,inferred,1,6,v.,0
A,100,R,A-100-R-Q45to48,elephant's,elephant's,1,9,,0
A,100,R,A-100-R-Q45to48,behavior,behavior,1,4,n.,0
A,100,R,A-100-R-Q45to48,learn,learn,1,1,v.,0
A,100,R,A-100-R-Q45to48,sharp,sharper,1,1,adj./adv.,0
A,100,R,A-100-R-Q45to48,more,more,1,1,adj./pron./adv.,0
A,100,R,A-100-R-Q45to48,intelligent,intelligent,1,4,adj.,0
A,100,R,A-100-R-Q45to48,tend,tend,1,3,v.,0
A,100,R,A-100-R-Q45to48,escape,escape,1,3,v./n.,0
A,100,R,A-100-R-Q49to52,therapy,therapy,1,6,n.,1
A,100,R,A-100-R-Q49to52,it,It,1,1,pron.,0
A,100,R,A-100-R-Q49to52,be,was;were;be,11,1,v.,0
A,100,R,A-100-R-Q49to52,something,something,1,1,n./pron.,0
A,100,R,A-100-R-Q49to52,she,she;She,18,1,pron./n.,0
A,100,R,A-100-R-Q49to52,have,had,3,1,v./aux.,0
A,100,R,A-100-R-Q49to52,dream,dreamed,1,1,n./v.,0
A,100,R,A-100-R-Q49to52,of,of,9,9,,0
A,100,R,A-100-R-Q49to52,since,since,1,1,prep./conj./adv.,0
A,100,R,A-100-R-Q49to52,after,after;After,4,1,prep./conj./adv.,0
A,100,R,A-100-R-Q49to52,year,years,1,1,n.,0
A,100,R,A-100-R-Q49to52,train,training,1,1,n.,0
A,100,R,A-100-R-Q49to52,and,and;And,7,1,conj.,0
A,100,R,A-100-R-Q49to52,intensive,intensive,1,4,adj.,0
A,100,R,A-100-R-Q49to52,deborah,Deborah,10,9,,0
A,100,R,A-100-R-Q49to52,duffey,Duffey,1,9,,0
A,100,R,A-100-R-Q49to52,go,going;went,2,1,v./n.,0
A,100,R,A-100-R-Q49to52,to,to;To,16,1,prep.,0
A,100,R,A-100-R-Q49to52,compete,compete,1,3,v.,0
A,100,R,A-100-R-Q49to52,in,in,13,1,prep./adv./adj.,0
A,100,R,A-100-R-Q49to52,her,her;Her,15,1,pron.,0
A,100,R,A-100-R-Q49to52,first,first,3,1,adj./n./adv.,0
A,100,R,A-100-R-Q49to52,high,high;High,2,1,adj./n./adv.,0
A,100,R,A-100-R-Q49to52,school,school,1,1,n./v.,0
A,100,R,A-100-R-Q49to52,basketball,basketball,3,1,n.,0
A,100,R,A-100-R-Q49to52,the,The;the,17,1,art.,0
A,100,R,A-100-R-Q49to52,goal,goals,1,2,n.,0
A,100,R,A-100-R-Q49to52,become,becoming;become,3,1,v.,0
A,100,R,A-100-R-Q49to52,an,an,2,1,art.,0
A,100,R,A-100-R-Q49to52,outstanding,outstanding,2,4,adj.,0
A,100,R,A-100-R-Q49to52,player,player,3,1,n.,0
A,100,R,A-100-R-Q49to52,play,playing;play,3,1,v./n.,0
A,100,R,A-100-R-Q49to52,college,college,1,3,n.,0
A,100,R,A-100-R-Q49to52,ball,ball,1,1,n./v.,0
A,100,R,A-100-R-Q49to52,never,never,1,1,adv.,0
A,100,R,A-100-R-Q49to52,far,far,1,1,adv./adj.,0
A,100,R,A-100-R-Q49to52,from,from,2,1,prep.,0
A,100,R,A-100-R-Q49to52,deborah's,Deborah's,4,9,,0
A,100,R,A-100-R-Q49to52,game,game;Game,3,1,n.,0
A,100,R,A-100-R-Q49to52,against,against,2,1,prep.,0
A,100,R,A-100-R-Q49to52,mill,Mills,2,3,n./v.,0
A,100,R,A-100-R-Q49to52,with,With;with,2,1,prep.,0
A,100,R,A-100-R-Q49to52,minute,minutes,1,1,n.,0
A,100,R,A-100-R-Q49to52,left,left,1,1,adj./adv./n.,0
A,100,R,A-100-R-Q49to52,team,team,1,2,n./v.,0
A,100,R,A-100-R-Q49to52,lead,led,1,1,v./n.,0
A,100,R,A-100-R-Q49to52,by,by,1,1,prep./adv.,0
A,100,R,A-100-R-Q49to52,one,one,1,1,n./adj./pron.,0
A,100,R,A-100-R-Q49to52,a,A;a,15,1,art.,0
A,100,R,A-100-R-Q49to52,possession,possession,1,4,n.,0
A,100,R,A-100-R-Q49to52,run,ran,1,1,v.,0
A,100,R,A-100-R-Q49to52,guard,guard,1,2,n./v.,0
A,100,R,A-100-R-Q49to52,as,As;as,2,1,adv./conj./prep./pron.,0
A,100,R,A-100-R-Q49to52,shuffled,shuffled,1,9,,0
A,100,R,A-100-R-Q49to52,sideways,sideways,1,9,,0
A,100,R,A-100-R-Q49to52,block,block,2,1,n./v.,0
A,100,R,A-100-R-Q49to52,knee,knee;knees,3,1,n./v.,0
A,100,R,A-100-R-Q49to52,out,out,1,1,adv./prep./n./adj./v.,0
A,100,R,A-100-R-Q49to52,collapse,collapsed,1,4,v./n.,0
A,100,R,A-100-R-Q49to52,on,on,5,9,,0
A,100,R,A-100-R-Q49to52,court,court,3,2,n./v.,0
A,100,R,A-100-R-Q49to52,burn,burning,1,2,v./n.,0
A,100,R,A-100-R-Q49to52,just,Just,1,1,adj.,0
A,100,R,A-100-R-Q49to52,like,like,1,1,prep.,0
A,100,R,A-100-R-Q49to52,season,season,1,1,n.,0
A,100,R,A-100-R-Q49to52,suffer,suffering,1,3,v.,0
A,100,R,A-100-R-Q49to52,bad,bad,1,1,adj.,0
A,100,R,A-100-R-Q49to52,found,found,1,3,v.,0
A,100,R,A-100-R-Q49to52,for,for,3,1,prep./conj.,0
A,100,R,A-100-R-Q49to52,time,time;times,3,1,n./v.,0
A,100,R,A-100-R-Q49to52,situation,situation,1,3,n.,0
A,100,R,A-100-R-Q49to52,beyond,beyond,1,2,prep./adv.,0
A,100,R,A-100-R-Q49to52,could,could,1,9,,0
A,100,R,A-100-R-Q49to52,do,do;did,2,1,v./aux.,0
A,100,R,A-100-R-Q49to52,nothing,nothing,1,1,pron./n.,0
A,100,R,A-100-R-Q49to52,but,but,1,1,conj./prep./adv.,0
A,100,R,A-100-R-Q49to52,sit,sit,1,1,v.,0
A,100,R,A-100-R-Q49to52,sidelines,sidelines,1,9,,0
A,100,R,A-100-R-Q49to52,watch,watching,1,1,n.,0
A,100,R,A-100-R-Q49to52,others,others,1,9,,0
A,100,R,A-100-R-Q49to52,that,that,4,1,pron./adj./adv./conj.,0
A,100,R,A-100-R-Q49to52,love,loved,1,1,n./v.,0
A,100,R,A-100-R-Q49to52,so,so,2,1,adv.,0
A,100,R,A-100-R-Q49to52,limit,limited,1,2,n./v.,0
A,100,R,A-100-R-Q49to52,hurt,hurt,2,1,v./n.,0
A,100,R,A-100-R-Q49to52,three,three,1,1,n./adj.,0
A,100,R,A-100-R-Q49to52,more,more,1,1,adj./pron./adv.,0
A,100,R,A-100-R-Q49to52,next,next,1,1,adj./adv.,0
A,100,R,A-100-R-Q49to52,five,five,1,1,n./adj.,0
A,100,R,A-100-R-Q49to52,spend,spend,1,1,v.,0
A,100,R,A-100-R-Q49to52,countless,countless,1,9,,0
A,100,R,A-100-R-Q49to52,hour,hours,1,1,n.,0
A,100,R,A-100-R-Q49to52,physical,physical;Physical,4,4,adj.,0
A,100,R,A-100-R-Q49to52,therapy,therapy,2,6,n.,0
A,100,R,A-100-R-Q49to52,clinic,clinic,1,3,n.,0
A,100,R,A-100-R-Q49to52,receive,receive,2,1,v.,0
A,100,R,A-100-R-Q49to52,frequent,frequent,1,3,adj./v.,0
A,100,R,A-100-R-Q49to52,visit,visits,1,1,v./n.,0
A,100,R,A-100-R-Q49to52,there,there,1,1,adv./n.,0
A,100,R,A-100-R-Q49to52,give,gave,1,1,v.,0
A,100,R,A-100-R-Q49to52,passion,passion,1,3,n.,0
A,100,R,A-100-R-Q49to52,respect,respect,1,2,n./v.,0
A,100,R,A-100-R-Q49to52,begin,began,1,1,v.,0
A,100,R,A-100-R-Q49to52,see,see,1,1,v.,0
A,100,R,A-100-R-Q49to52,new,new;New,3,1,adj.,0
A,100,R,A-100-R-Q49to52,light,light,2,1,n./v./adj.,0
A,100,R,A-100-R-Q49to52,senior,senior,1,4,adj./n.,0
A,100,R,A-100-R-Q49to52,focus,focuses,1,2,n./v.,0
A,100,R,A-100-R-Q49to52,pursue,pursuing,1,3,v.,0
A,100,R,A-100-R-Q49to52,degree,degree,1,2,n.,0
A,100,R,A-100-R-Q49to52,plan,plans,1,1,n./v.,0
A,100,R,A-100-R-Q49to52,use,use,1,1,v./n.,0
A,100,R,A-100-R-Q49to52,knowledge,knowledge,1,2,n.,0
A,100,R,A-100-R-Q49to52,educate,educate,1,3,v.,0
A,100,R,A-100-R-Q49to52,people,people,2,1,n./v.,0
A,100,R,A-100-R-Q49to52,how,how,1,1,adv.,0
A,100,R,A-100-R-Q49to52,best,best,2,1,adj./adv./n./v.,0
A,100,R,A-100-R-Q49to52,take,take,2,1,v.,0
A,100,R,A-100-R-Q49to52,care,care,2,1,n./v.,0
A,100,R,A-100-R-Q49to52,their,their,2,1,pron.,0
A,100,R,A-100-R-Q49to52,body,bodies,1,1,n.,0
A,100,R,A-100-R-Q49to52,cope,cope,1,4,v.,0
A,100,R,A-100-R-Q49to52,feelings,feelings,1,1,n.,0
A,100,R,A-100-R-Q49to52,hopelessness,hopelessness,1,9,,0
A,100,R,A-100-R-Q49to52,remember,remembers,1,1,v.,0
A,100,R,A-100-R-Q49to52,is,is,2,1,v.,0
A,100,R,A-100-R-Q49to52,title,title,1,2,n./v.,0
A,100,R,A-100-R-Q49to52,this,this,1,1,pron./adj./adv.,0
A,100,R,A-100-R-Q49to52,painful,Painful,1,2,adj.,0
A,100,R,A-100-R-Q49to52,great,Great,1,1,adj./n.,0
A,100,R,A-100-R-Q49to52,lifelong,Lifelong,1,5,adj.,0
A,100,R,A-100-R-Q49to52,direction,Direction,1,2,n.,0
A,100,R,A-100-R-Q49to52,feel,feel,1,1,v./n.,0
A,100,R,A-100-R-Q49to52,when,when,3,1,adv./pron./conj.,0
A,100,R,A-100-R-Q49to52,true,true,1,1,adj./adv./v.,0
A,100,R,A-100-R-Q49to52,about,about,1,1,prep./adv.,0
A,100,R,A-100-R-Q49to52,didn't,didn't,1,9,,0
A,100,R,A-100-R-Q49to52,initial,initial,1,4,adj.,0
A,100,R,A-100-R-Q49to52,injure,injured,1,3,v.,0
A,100,R,A-100-R-Q49to52,try,trying,1,1,v./n.,0
A,100,R,A-100-R-Q49to52,know,knew,1,1,v.,0
A,100,R,A-100-R-Q49to52,couldn't,couldn't,1,9,,0
A,100,R,A-100-R-Q49to52,refuse,refused,1,2,v.,0
A,100,R,A-100-R-Q49to52,seek,seek,1,3,v.,0
A,100,R,A-100-R-Q49to52,professional,professional,1,4,adj./n.,0
A,100,R,A-100-R-Q49to52,assistance,assistance,1,4,n.,0
